Date,AAPL,GOOGL,IBM,JPM,MSFT,TSLA
2021-12-22,172.39340209960938,145.54212951660156,112.1626205444336,142.45046997070312,323.53302001953125,336.2900085449219
2021-12-23,173.0215606689453,146.0406494140625,112.92334747314453,142.95956420898438,324.9798583984375,355.6666564941406
2021-12-27,176.99668884277344,147.0247344970703,113.77913665771484,143.77769470214844,332.5146179199219,364.64666748046875
2021-12-28,175.97593688964844,145.81251525878906,114.65223693847656,144.2140655517578,331.34942626953125,362.8233337402344
2021-12-29,176.06427001953125,145.7807159423828,115.27465057373047,144.14134216308594,332.02911376953125,362.0633239746094
2021-12-30,174.9060516357422,145.32891845703125,115.75874328613281,144.06861877441406,329.4754638671875,356.7799987792969
2021-12-31,174.2877197265625,143.98846435546875,115.54263305664062,143.95045471191406,326.5625,352.260009765625
2022-01-03,178.64564514160156,144.1271209716797,117.60002899169922,146.9958038330078,325.0380554199219,399.9266662597656
2022-01-04,176.37835693359375,143.53866577148438,119.31166076660156,152.56838989257812,319.4646301269531,383.1966552734375
2022-01-05,171.6866912841797,136.95362854003906,119.4845199584961,149.77911376953125,307.2010498046875,362.7066650390625
2022-01-06,168.82069396972656,136.92630004882812,116.99492645263672,151.370361328125,304.7735900878906,354.8999938964844
2022-01-07,168.987548828125,136.20016479492188,116.55406188964844,152.8701934814453,304.928955078125,342.32000732421875
2022-01-10,169.0071563720703,137.8428192138672,116.72693634033203,153.0165252685547,305.1521911621094,352.7066650390625
2022-01-11,171.84375,138.90293884277344,114.85972595214844,153.17198181152344,305.8417053222656,354.79998779296875
2022-01-12,172.28543090820312,140.58734130859375,115.48212432861328,154.04075622558594,309.0361328125,368.739990234375
2022-01-13,169.0071563720703,137.76080322265625,116.49353790283203,153.8487091064453,295.95697021484375,343.85333251953125
2022-01-14,169.8708953857422,138.6489715576172,116.01809692382812,144.3926239013672,301.2003173828125,349.8699951171875
2022-01-18,166.66134643554688,135.18722534179688,114.92023468017578,138.3385467529297,293.869384765625,343.5033264160156
2022-01-19,163.15733337402344,134.3109893798828,113.74457550048828,136.1985626220703,294.52960205078125,331.8833312988281
2022-01-20,161.46910095214844,132.5127716064453,113.08759307861328,135.03713989257812,292.8498229980469,332.0899963378906
2022-01-21,159.40794372558594,129.57440185546875,111.81684875488281,132.67770385742188,287.4414367675781,314.6333312988281
2022-01-24,158.63253784179688,130.02420043945312,111.35869598388672,132.55882263183594,287.77154541015625,310.0
2022-01-25,156.8265380859375,126.17827606201172,117.65192413330078,134.00375366210938,280.1201477050781,306.1333312988281
2022-01-26,156.7382049560547,128.4625701904297,116.06129455566406,135.27493286132812,288.1016845703125,312.4700012207031
2022-01-27,156.27691650390625,128.23593139648438,114.55716705322266,132.88803100585938,291.140869140625,276.3666687011719
2022-01-28,167.1815185546875,132.55601501464844,116.268798828125,134.07691955566406,299.31658935546875,282.1166687011719
2022-01-31,171.54928588867188,134.49685668945312,115.46485900878906,135.8968048095703,301.9576416015625,312.239990234375
2022-02-01,171.38243103027344,136.82342529296875,117.1591567993164,138.2288055419922,299.8021240234375,310.4166564941406
2022-02-02,172.5896759033203,147.11769104003906,118.64603424072266,137.1222381591797,304.3656921386719,301.88665771484375
2022-02-03,169.70404052734375,142.2369384765625,119.10417175292969,135.9882354736328,292.50994873046875,297.0466613769531
2022-02-04,169.41905212402344,142.43875122070312,118.55955505371094,139.51824951171875,297.0638732910156,307.7733459472656
2022-02-07,168.70159912109375,138.3711395263672,118.63738250732422,139.98471069335938,292.21868896484375,302.4466552734375
2022-02-08,171.81695556640625,138.56796264648438,118.44721221923828,142.61846923828125,295.72393798828125,307.3333435058594
2022-02-09,173.24200439453125,140.7478790283203,119.11280059814453,143.21292114257812,302.1809997558594,310.6666564941406
2022-02-10,169.15370178222656,137.79360961914062,116.81192779541016,142.61846923828125,293.60723876953125,301.51666259765625
2022-02-11,165.73365783691406,133.48196411132812,116.08577728271484,140.76202392578125,286.4801940917969,286.6666564941406
